Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
45,"A Caputo, A Giachetti, S Soso, D Pintani, ...",SHREC 2021: Skeleton-based hand gesture recognition in the wild,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321001382,https://scholar.google.com/scholar?cites=15768347539800486954&as_sdt=2005&sciodt=2007&hl=en,38,2025-02-16 19:55:42,,,,,,,,,45,11.25,9,5,4,"Gesture recognition is a fundamental tool to enable novel interaction paradigms in a variety of application scenarios like Mixed Reality environments, touchless public kiosks …",https://arxiv.org/pdf/2106.10980,https://scholar.google.com/scholar?q=related:KnS2DIts1NoJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
25,"Z Li, L Chen, C Liu, F Zhang, Z Li, Y Gao, Y Ha, ...",Animated 3D human avatars from a single image with GAN-based texture inference,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000029,https://scholar.google.com/scholar?cites=10087816250335806749&as_sdt=2005&sciodt=2007&hl=en,41,2025-02-16 19:55:42,,,,,,,,,25,6.25,3,8,4,"With the development of AR/VR technologies, a reliable and straightforward way to digitize a three-dimensional human body is in high demand. Most existing methods use complex …",https://www.researchgate.net/profile/Zhong-Li-16/publication/348875382_Animated_3D_Human_Avatars_from_a_Single_Image_with_GAN-based_Texture_Inference/links/60a692cb299bf1031f06f4c9/Animated-3D-Human-Avatars-from-a-Single-Image-with-GAN-based-Texture-Inference.pdf,https://scholar.google.com/scholar?q=related:HcWtoG4f_4sJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
20,"S Li, C Zheng, R Wang, Y Huo, W Zheng, H Lin, ...",Multi-resolution terrain rendering using summed-area tables,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000236,https://scholar.google.com/scholar?cites=7712469879528828239&as_sdt=2005&sciodt=2007&hl=en,48,2025-02-16 19:55:42,,10.1016/j.cag.2021.02.003,,,,,,,20,5.0,3,7,4,"Due to the fundamental weaknesses of level-of-detail (LOD) control and rich details in the Geometry Clipmaps, we propose a multi-resolution terrain rendering algorithm that utilizes …",,https://scholar.google.com/scholar?q=related:Ty03Nn4yCGsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
43,"K Ho, A Gilbert, H Jin, J Collomosse",Neural architecture search for deep image prior,2021,Computers & graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321001126,https://scholar.google.com/scholar?cites=12393758140338921040&as_sdt=2005&sciodt=2007&hl=en,49,2025-02-16 19:55:42,,,,,,,,,43,10.75,11,4,4,"We present a neural architecture search (NAS) technique to enhance image denoising, inpainting, and super-resolution tasks under the recently proposed Deep Image Prior (DIP) …",https://arxiv.org/pdf/2001.04776,https://scholar.google.com/scholar?q=related:UN4BG115_6sJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
46,"H Bai, L Zhang, J Yang, M Billinghurst",Bringing full-featured mobile phone interaction into virtual reality,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000467,https://scholar.google.com/scholar?cites=12689662032292344893&as_sdt=2005&sciodt=2007&hl=en,56,2025-02-16 19:55:42,,,,,,,,,46,11.5,12,4,4,"Abstract Virtual Reality (VR) Head-Mounted Display (HMD) technology immerses a user in a computer generated virtual environment. However, a VR HMD also blocks the users' view of …",https://vs.inf.ethz.ch/publ/papers/yangj-CAG2021.pdf,https://scholar.google.com/scholar?q=related:PfSLumK8GrAJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
33,"V Brůža, J Byška, J Mi�?an, B Kozlíková",VRdeo: Creating engaging educational material for asynchronous student-teacher exchange using virtual reality,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321001242,https://scholar.google.com/scholar?cites=11993532942381646198&as_sdt=2005&sciodt=2007&hl=en,58,2025-02-16 19:55:42,,,,,,,,,33,8.25,8,4,4,"Educational videos are traditional means of communicating scientific findings to a broader audience. Nowadays, they are also a very common medium in distant teaching. However …",https://loschmidt.chemi.muni.cz/peg/wp-content/uploads/2021/10/Mican_VRdeo_Creating_Engaging_Educational_Material_2021.pdf,https://scholar.google.com/scholar?q=related:doGaqKqWcaYJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
31,"F Sperrle, A Jeitler, J Bernard, D Keim, ...",Co-adaptive visual data analysis and guidance processes,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932100131X,https://scholar.google.com/scholar?cites=1891239902523367594&as_sdt=2005&sciodt=2007&hl=en,63,2025-02-16 19:55:42,,,,,,,,,31,7.75,6,5,4,"Mixed-initiative visual data analysis processes are characterized by the co-adaptation of users and systems over time. As the analysis progresses, both actors–users and systems …",https://bib.dbvis.de/uploadedFiles/Co_Adaptive_Visual_Data_Analysis_Processes.pdf,https://scholar.google.com/scholar?q=related:qiDzzqsIPxoJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
33,"S Hegde, S Gangisetty",PIG-Net: Inception based deep learning architecture for 3D point cloud segmentation,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000042,https://scholar.google.com/scholar?cites=7353221731450564942&as_sdt=2005&sciodt=2007&hl=en,67,2025-02-16 19:55:42,,,,,,,,,33,8.25,17,2,4,"Point clouds, being the simple and compact representation of surface geometry of 3D objects, have gained increasing popularity with the evolution of deep learning networks for …",https://arxiv.org/pdf/2101.11987,https://scholar.google.com/scholar?q=related:TjHLqTTkC2YJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
29,"A Manni, D Oriti, A Sanna, F De Pace, F Manuri",Snap2cad: 3D indoor environment reconstruction for AR/VR applications using a smartphone device,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932100145X,https://scholar.google.com/scholar?cites=16965582172510993654&as_sdt=2005&sciodt=2007&hl=en,80,2025-02-16 19:55:42,,,,,,,,,29,7.25,6,5,4,"Indoor environment reconstruction is a challenging task in Computer Vision and Computer Graphics, especially when Extended Reality (XR) technologies are considered. Current …",https://3dvar.com/Manni2021Snap2cad.pdf,https://scholar.google.com/scholar?q=related:9rw3MBnbcesJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
20,"H Wang, Y Wu, X Han, M Xu, W Chen",Automatic generation of large-scale 3D road networks based on GIS data,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000261,https://scholar.google.com/scholar?cites=5414255256595516493&as_sdt=2005&sciodt=2007&hl=en,81,2025-02-16 19:55:42,,,,,,,,,20,5.0,4,5,4,How to automatically generate a realistic large-scale 3D road network is a key point for immersive and credible traffic simulations. Existing methods cannot automatically generate …,https://arxiv.org/pdf/2103.08275,https://scholar.google.com/scholar?q=related:TcyqTHhMI0sJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
23,"P Liu, A Liu, H Peng, L Tian, J Liu, L Lu",Mechanical property profiles of microstructures via asymptotic homogenization,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932100162X,https://scholar.google.com/scholar?cites=9826126124498728766&as_sdt=2005&sciodt=2007&hl=en,83,2025-02-16 19:55:42,,,,,,,,,23,5.75,4,6,4,"Microstructure is the microscopic scale of a material, which can strongly influence physical properties, such as elasticity, strength, hardness, etc. Recently, many research efforts have …",https://drive.google.com/file/d/1Z3zGucens08ZBFbieJw9rqI4-HNHxGLc/view,https://scholar.google.com/scholar?q=related:PrfuMKZpXYgJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
29,"Y Li, D Ma, Y Yu, G Wei, Y Zhou",Compact joints encoding for skeleton-based dynamic hand gesture recognition,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000595,https://scholar.google.com/scholar?cites=14916897579182976479&as_sdt=2005&sciodt=2007&hl=en,96,2025-02-16 19:55:42,,,,,,,,,29,7.25,6,5,4,"With the development of 3D hand pose estimation technologies, skeleton-based dynamic hand gesture recognition has attracted widespread attention. In this paper, we propose a …",,https://scholar.google.com/scholar?q=related:3-0VrlB3A88J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
17,"Q Yuan, Y Huai",Immersive sketch-based tree modeling in virtual reality,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849320301813,https://scholar.google.com/scholar?cites=16383025434032543905&as_sdt=2005&sciodt=2007&hl=en,105,2025-02-16 19:55:42,,,,,,,,,17,4.25,9,2,4,"Tree modeling has been a widely-discussed topic in computer graphics. However, with existing methods, the modeling process is occupied with complex data collection and …",,https://scholar.google.com/scholar?q=related:oRizzdQyXOMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
28,"G Jiang, B Kainz",Deep radiance caching: Convolutional autoencoders deeper in ray tracing,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849320301412,https://scholar.google.com/scholar?cites=11750600319773266812&as_sdt=2005&sciodt=2007&hl=en,120,2025-02-16 19:55:42,,10.1016/j.cag.2020.09.007,,,,,,,28,7.0,14,2,4,Rendering realistic images with global illumination is a computationally demanding task and often requires dedicated hardware for feasible runtime. Recent research uses Deep Neural …,https://arxiv.org/pdf/1910.02480,https://scholar.google.com/scholar?q=related:fFOtxbuEEqMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
16,"K Al-Thelaya, M Agus, NU Gilal, Y Yang, G Pintore, ...",InShaDe: Invariant Shape Descriptors for visual 2D and 3D cellular and nuclear shape analysis and classification,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000790,https://scholar.google.com/scholar?cites=2369120496839579143&as_sdt=2005&sciodt=2007&hl=en,150,2025-02-16 19:55:42,HTML,,,,,,,,16,4.0,3,6,4,We present a shape processing framework for visual exploration of cellular nuclear envelopes extracted from microscopic images arising in histology and neuroscience. The …,https://www.sciencedirect.com/science/article/pii/S0097849321000790,https://scholar.google.com/scholar?q=related:B1Y4LIrO4CAJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
19,"Z Tian, X Zhai, D van Driel, G van Steenpaal, ...",Using multiple attribute-based explanations of multidimensional projections to explore high-dimensional data,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000765,https://scholar.google.com/scholar?cites=6888494352059277230&as_sdt=2005&sciodt=2007&hl=en,156,2025-02-16 19:55:42,HTML,,,,,,,,19,4.75,4,5,4,Multidimensional projections (MPs) are effective methods for visualizing high-dimensional datasets to find structures in the data like groups of similar points and outliers. The insights …,https://www.sciencedirect.com/science/article/pii/S0097849321000765,https://scholar.google.com/scholar?q=related:rh_Hyx3ZmF8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
21,"Q Xiao, Y Wu, D Wang, YL Yang, X Jin",Beauty3DFaceNet: deep geometry and texture fusion for 3D facial attractiveness prediction,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321000650,https://scholar.google.com/scholar?cites=7167900444270516909&as_sdt=2005&sciodt=2007&hl=en,157,2025-02-16 19:55:42,,,,,,,,,21,5.25,4,5,4,"Abstract We present Beauty3DFaceNet, the first deep convolutional neural network to predict attractiveness on 3D faces with both geometry and texture information. The proposed …",https://researchportal.bath.ac.uk/files/221312787/beauty3DFace_c_g21.pdf,https://scholar.google.com/scholar?q=related:rdobFnp_eWMJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
27,"W van Toll, T Chatagnon, C Braga, B Solenthaler, ...",SPH crowds: Agent-based crowd simulation up to extreme densities using fluid dynamics,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321001205,https://scholar.google.com/scholar?cites=4594275414391450406&as_sdt=2005&sciodt=2007&hl=en,161,2025-02-16 19:55:42,,,,,,,,,27,6.75,5,5,4,"In highly dense crowds of humans, collisions between people occur often. It is common to simulate such a crowd as one fluid-like entity (macroscopic), and not as a set of individuals …",https://www.sciencedirect.com/science/article/am/pii/S0097849321001205,https://scholar.google.com/scholar?q=related:Jusc2yUlwj8J:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
12,"F Heinrich, V Apilla, K Lawonn, C Hansen, B Preim, ...",Estimating depth information of vascular models: A comparative user study between a virtual reality and a desktop application,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321001138,https://scholar.google.com/scholar?cites=9357974584188415199&as_sdt=2005&sciodt=2007&hl=en,172,2025-02-16 19:55:42,,,,,,,,,12,3.0,2,6,4,"Vascular structures are assessed, eg, in tumor surgery to understand the influence of a planned resection on the vascular supply and venous drainage. The understanding of …",,https://scholar.google.com/scholar?q=related:3yyvu0003oEJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
15,"M Meuschke, S Voß, F Gaidzik, B Preim, ...",Skyscraper visualization of multiple time-dependent scalar fields on surfaces,2021,Computers & Graphics,Elsevier,https://www.sciencedirect.com/science/article/pii/S009784932100090X,https://scholar.google.com/scholar?cites=5074503240935072246&as_sdt=2005&sciodt=2007&hl=en,179,2025-02-16 19:55:42,,,,,,,,,15,3.75,3,5,4,We present a system to visualize multiple time-dependent scalar fields defined on 3D surfaces as they arise from numerical simulations. Domain experts want to understand …,,https://scholar.google.com/scholar?q=related:9uGAz89BbEYJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
20,"I Sipiran, P Lazo, C Lopez, M Jimenez, N Bagewadi, ...",SHREC 2021: Retrieval of cultural heritage objects,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849321001412,https://scholar.google.com/scholar?cites=805848066551577643&as_sdt=2005&sciodt=2007&hl=en,192,2025-02-16 19:55:42,,10.1016/j.cag.2021.07.010,,,,,,,20,5.0,3,6,4,This paper presents the methods and results of the SHREC'21 track on a dataset of cultural heritage (CH) objects. We present a dataset of 938 scanned models that have varied …,,https://scholar.google.com/scholar?q=related:K_y9BYzyLgsJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
40,"I Gumilar, E Sareen, R Bell, A Stone, A Hayati, ...",A comparative study on inter-brain synchrony in real and virtual environments using hyperscanning,2021,Computers & …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0097849320301540,https://scholar.google.com/scholar?cites=4381794314038240479&as_sdt=2005&sciodt=2007&hl=en,198,2025-02-16 19:55:42,,,,,,,,,40,10.0,7,6,4,"Researchers have employed hyperscanning, a technique used to simultaneously record neural activity from multiple participants, in real-world collaborations. However, to the best of …",http://sbilab.iiitd.edu.in/SBILab_files/1-s2.0-S0097849320301540-main.pdf,https://scholar.google.com/scholar?q=related:32QTf7ZCzzwJ:scholar.google.com/&scioq=source:computers+source:graphics&hl=en&as_sdt=2007&as_ylo=2021&as_yhi=2025
